Date,AAPL,GOOG,MSFT,GS,INTC,MS,BAC,C
2009-11-10,25.994009,281.548798,23.468764999999998,158.636612,15.039859,30.294012,14.994271,40.551182
2009-11-11,26.028586999999998,283.436523,23.557751,161.638351,15.302091,30.338955,15.368425,40.357159
2009-11-12,25.867229000000002,282.090271,23.751904999999997,160.40708899999998,15.178685999999999,29.673748,15.022329999999998,39.387028
2009-11-13,26.182259,284.17669700000005,23.970335000000002,158.86123700000002,15.286664000000002,29.745668,14.947498999999999,39.290024
2009-11-16,26.461437,286.278046,23.897522,159.30161999999999,15.602892,30.770452000000002,14.844606,40.551182
2009-11-17,26.508817999999998,286.87912,24.376938,158.717438,15.672305,30.087253999999998,14.75107,41.133255
2009-11-18,26.375631,286.46185299999996,24.466317999999998,158.987091,15.518053,29.961403000000004,15.293591000000001,41.618324
2009-11-19,25.677694,284.643677,24.198175,155.329208,14.885606,29.0445,15.041042000000001,41.327282000000004
2009-11-20,25.602137,283.138458,24.068163000000002,152.794739,14.839328,28.855717,15.050391000000001,40.745216
2009-11-23,26.365387,289.293427,24.328186,154.583267,14.962729999999999,29.323164000000002,15.237467,41.521305
2009-11-24,26.180979,289.661041,24.303804,153.801346,14.955019,28.873693,15.059748,40.842228000000006
2009-11-25,26.148968,290.97747799999996,24.206297,151.815109,14.916456,28.24444,14.919437,40.454163
2009-11-27,25.687944,288.006805,23.743137,147.53714,14.739061999999999,27.426410999999998,14.470453,39.387028
2009-11-30,25.600855,289.616333,23.89752,152.805984,14.808478,28.388271000000003,14.825898,39.872097
2009-12-01,25.224354,293.029114,24.385063,150.977631,15.163260999999999,28.334336999999998,14.872666,39.775089
2009-12-02,25.129593,291.85675,24.198175,150.104019,15.209537,27.507322,14.648035,39.775089
2009-12-03,25.16161,290.97747799999996,24.238802,147.978424,15.325234,27.147745,14.750993,39.290024
2009-12-04,24.756933,290.61483799999996,24.360687,150.626404,15.780284,27.839926000000002,15.2377,39.387028
2009-12-07,24.1973,291.230835,24.206297,147.57312,15.710866000000001,27.309549,14.872667000000002,39.096001
2009-12-08,24.315115,291.628235,24.027538,145.76281699999998,15.417785,27.102802,14.423401,37.931843
2009-12-09,25.330648,292.606873,24.141293,149.905853,15.433212,27.282587,14.404685999999998,37.446789
2009-12-10,25.155205,293.838867,24.271309,150.16708400000002,15.541185999999998,27.174716999999998,14.236203,37.543789000000004
2009-12-11,24.929807999999998,293.347046,24.255054,149.50958300000002,15.348370999999998,26.770190999999997,14.629316000000001,38.319897
2009-12-14,25.225637,295.940186,24.466317999999998,149.599655,15.410070999999999,27.120773,14.629316000000001,35.894588
2009-12-15,24.865783999999998,294.653564,24.393188000000002,146.573456,15.271238,26.833116999999998,14.217483999999999,34.536411
2009-12-16,24.975916,296.948639,24.458197,148.59991499999998,14.947308999999999,27.2736,14.301723,33.46928
2009-12-17,24.569962,295.050964,24.051916000000002,144.943207,14.708209,26.176897,13.908610999999999,31.043962
2009-12-18,25.027142,296.282959,24.66946,146.978745,15.140123999999998,26.257803000000003,14.067729,32.984215
2009-12-21,25.385717,297.40567000000004,24.799477,149.014175,15.494916,26.662331,14.301723,33.178242
2009-12-22,25.658489000000003,298.617767,25.043242000000003,148.248627,15.456351000000002,26.608390999999997,14.348522,32.402138
2009-12-23,25.881313000000002,303.863647,25.124498000000003,147.374985,15.502625,26.437590000000004,14.217483999999999,31.91708
2009-12-24,26.770066999999997,307.24169900000004,25.189503,147.68121299999999,15.680017999999999,26.608390999999997,14.273643,32.499153
2009-12-28,27.099184,309.42251600000003,25.327641,147.492096,15.656878,26.329714000000003,14.311082,32.887207000000004
2009-12-29,26.77775,307.69872999999995,25.506407,147.81634499999998,15.734003,26.455565999999997,14.151967,32.693176
2009-12-30,27.103023999999998,309.35296600000004,25.157001,150.14001499999998,15.880548000000001,26.509503999999996,14.105167999999999,32.208118
2009-12-31,26.986492,307.986847,24.766968,152.067505,15.734003,26.608390999999997,14.095809,32.111111
2010-01-04,27.406532000000002,311.34997599999997,25.148876,155.8862,16.104221,27.785991999999997,14.685472,32.984215
2010-01-05,27.453915000000002,309.978882,25.157001,158.642273,16.096504,28.801786,15.162822,34.24538
2010-01-06,27.017222999999998,302.164703,25.002610999999998,156.949036,16.042514999999998,29.170345,15.340657,35.312511
2010-01-07,26.967278000000004,295.13046299999996,24.742592000000002,160.02027900000002,15.888257000000001,29.592841999999997,15.846086999999999,35.409515
2010-01-08,27.146565999999996,299.06487999999996,24.913232999999998,156.994049,16.065655,28.990557,15.705688,34.827453999999996
2010-01-11,26.907093,298.612823,24.596332999999998,154.517258,16.158215,28.801786,15.846086999999999,35.215503999999996
2010-01-12,26.601022999999998,293.332153,24.433821,151.14883400000002,15.895976999999998,27.983749,15.312579000000001,34.148373
2010-01-13,26.976244,291.648102,24.661339,152.27465800000002,16.165922,28.100613,15.555933,33.954346
2010-01-14,26.820007,293.019196,25.157001,151.788254,16.566979999999997,28.046678999999997,15.743128,34.051338
2010-01-15,26.371792,288.12600699999996,25.075747,148.79806499999998,16.042514999999998,27.309549,15.218979000000001,33.178242
2010-01-19,27.538433,291.911407,25.270757999999997,150.28410300000002,16.235338,28.010725,15.275143,34.342396
2010-01-20,27.114555,288.329681,24.85635,151.121735,16.258474,27.534290000000002,15.434251999999999,33.566296
2010-01-21,26.645842,289.606384,24.385063,144.88919099999998,16.07337,26.374664000000003,14.479560000000001,31.723051
2010-01-22,25.324244,273.22790499999996,23.531868,138.809723,15.356086,24.990311,13.946051,31.52903
2010-01-25,26.005541,268.25524900000005,23.824394,139.584305,15.672305,24.936375,14.020926999999999,31.334995000000003
2010-01-26,26.373071999999997,269.457428,23.970657,135.891602,15.425493,24.56781,13.824376999999998,30.558909999999997
2010-01-27,26.621516999999997,269.29846200000003,24.108797,136.449966,15.610606,25.171206,14.217483999999999,31.043962
2010-01-28,25.521461,265.418701,23.694384,138.062149,15.363798000000001,24.756930999999998,14.385962,31.432014000000002
2010-01-29,24.595573,263.257751,22.898075,133.946198,14.962729999999999,24.117523000000002,14.208123,32.208118
2010-02-01,24.937496,264.787811,23.084957,137.918091,15.1247,24.819971,14.43276,32.402138
2010-02-02,25.082210999999997,263.843964,23.125591,141.349625,15.356086,25.270266,14.601235999999998,33.081234
2010-02-03,25.513775,268.662598,23.263727,141.610794,15.300104999999999,25.117167000000002,14.535718,32.693176
2010-02-04,24.594294,261.687958,22.621799,135.71144099999998,14.786999,23.982439000000003,13.805654999999998,30.849937
2010-02-05,25.030981,263.928406,22.768064000000003,138.845749,15.136842000000001,24.549799,14.039651999999998,31.237996999999996
2010-02-08,24.859381,265.011353,22.52429,136.089767,15.04355,23.955417999999998,13.552942999999999,30.558909999999997
2010-02-09,25.124472,266.48675499999996,22.759937,137.341644,15.276782,24.432726000000002,13.543582999999998,30.849937
2010-02-10,24.987444,265.498199,22.743685,138.36840800000002,15.307879000000002,24.774948000000002,13.730779,31.043962
2010-02-11,25.442059,266.466888,22.849319,138.746704,15.595535,24.423716,13.693338,31.14098
2010-02-12,25.661045,264.837494,22.694933,138.63858000000002,15.883184,24.459743,13.524865,30.849937
2010-02-16,26.047794,268.901062,23.143933999999998,141.763901,16.108646,25.054126999999998,14.189406,32.111111
2010-02-17,25.938944,267.366028,23.339857000000002,141.63781699999998,16.062006,24.66688,14.657392999999999,33.081234
2010-02-18,25.987612,269.85485800000004,23.650082,140.259811,16.201942000000003,24.549799,14.863307,33.275257
2010-02-19,25.826248,268.632813,23.486801,140.665085,16.186394,24.684887,14.863307,33.178242
2010-02-22,25.666172,269.64621,23.454148999999997,141.142426,16.225266,24.955057,15.172182999999999,33.566296
2010-02-23,25.235882,265.80618300000003,23.1276,141.13343799999998,15.852089999999999,24.450739000000002,14.919468,32.499153
2010-02-24,25.696901,264.017822,23.372507000000002,142.601517,16.093103,25.063129,15.284498999999999,33.46928
2010-02-25,25.868509,261.51409900000004,23.348024,140.899292,16.038677,24.982079000000002,15.490414000000001,32.887207000000004
2010-02-26,26.204027,261.697906,23.405169,141.133972,15.960934,25.378335999999997,15.593372,32.984215
2010-03-01,26.763662,264.623871,23.690893,141.305466,16.225266,25.387335,15.640168,32.887207000000004
2010-03-02,26.745731,268.78182999999996,23.233727,143.300354,16.093103,25.84664,15.406177,32.984215
2010-03-03,26.807201,270.898071,23.233727,142.370651,15.953165,25.504414,15.331249,32.984215
2010-03-04,26.983928999999996,275.503113,23.372507000000002,147.68743899999998,15.960934,26.296928,15.359347,33.275257
2010-03-05,28.03916,280.28204300000004,23.339857000000002,150.91000400000001,16.163071,26.486047999999997,15.640310000000001,33.954346
2010-03-08,28.055801000000002,279.422638,23.372507000000002,153.311142,16.14752,26.639145000000003,15.677774,34.536411
2010-03-09,28.560369,278.285034,23.511293,152.417465,16.279695999999998,26.161837,15.733970000000001,37.058739
2010-03-10,28.793440000000004,286.362488,23.650082,155.20678700000002,16.474049,26.990374,16.024292000000003,38.416908
2010-03-11,28.877962,288.69232200000005,23.821514,156.623901,16.520691,27.035402,16.033659,40.551182
2010-03-12,29.018833,287.897491,23.894989000000002,157.932831,16.536242,26.936338,15.780795000000001,38.513923999999996
2010-03-15,28.66538,279.770355,23.911312,156.642014,16.4585,26.693176,15.780795000000001,37.737827
2010-03-16,28.743502000000003,280.77383399999997,23.976627,159.04312099999999,17.111553,27.296574,15.949370000000002,39.290024
2010-03-17,28.701234999999997,280.952667,24.188873,159.449295,17.290369000000002,27.26955,16.174145000000003,39.290024
2010-03-18,28.769109999999998,281.369965,24.17255,160.18048100000001,17.259272,27.089439000000002,15.996198999999999,38.998981
2010-03-19,28.461759999999998,278.190643,24.156223,160.586716,17.096001,26.684174,15.752695999999998,37.834839
2010-03-22,28.781919,276.94872999999995,24.164385,159.016052,17.290369000000002,26.657158000000003,15.883807000000001,39.193012
2010-03-23,29.244217,272.72616600000003,24.392967000000002,157.815475,17.624664000000003,26.594114,16.043034,40.066132
2010-03-24,29.373559999999998,276.864258,24.205204000000002,157.436371,17.43808,26.450027000000002,16.455111,40.260151
2010-03-25,29.025232,279.621338,24.499095999999998,157.878693,17.375885,26.035759,16.614321,41.424296999999996
2010-03-26,29.5695,279.526947,24.213362,156.04620400000002,17.290369000000002,25.981726000000002,16.764167999999998,41.81234
2010-03-29,29.760305,279.407715,24.156223,157.111435,17.360331,26.504061,16.895285,40.551182
2010-03-30,30.203411,281.523956,24.303176999999998,154.70126299999998,17.368113,26.305929,16.633053,39.678082
2010-03-31,30.094551,281.72763100000003,23.911312,154.02418500000002,17.329241,26.377977,16.717346,39.290024
2010-04-01,30.218773,282.56219500000003,23.805187,153.654114,17.406981,26.296928,16.895285,40.551182
2010-04-05,30.541490999999997,283.660065,23.894989000000002,156.307999,17.562464000000002,26.377977,16.979572,41.327282000000004
2010-04-06,30.675951,282.274078,23.935806,156.073273,17.414755,26.441019,17.316727,41.618324
2010-04-07,30.811699,279.949188,23.960295000000002,159.196609,17.453625,27.035402,17.438477,42.297401
2010-04-08,30.728455,281.911438,24.425625,162.030991,17.34478,27.8099,17.466573999999998,43.364544
2010-04-09,30.964090000000002,281.280548,24.768496,161.687958,17.531370000000003,27.899958,17.410385,44.140644
2010-04-12,31.028129999999997,284.514496,24.752169,160.532516,17.523595999999998,27.854931,17.475941,45.013756
2010-04-13,31.046051000000002,291.489136,24.858294,161.805344,17.70241,27.449666999999998,17.485308,44.819725
2010-04-14,31.463540999999996,292.596924,25.160357,166.92353799999998,18.285492,28.044046,18.168989,47.827106
2010-04-15,31.877174,295.72659300000004,25.20117,166.336777,18.829701999999997,27.8099,18.243906,46.662956
2010-04-16,31.682522,273.29745499999996,25.037891000000002,145.060623,18.596467999999998,26.260899,17.241802,44.237644
2010-04-19,31.640259000000004,273.27261400000003,25.339951,147.425659,18.658669,26.621129999999997,17.22307,47.342048999999996
2010-04-20,31.322668,275.726654,25.601185,144.41069,18.751960999999998,27.422651000000002,17.429111,48.21516
2010-04-21,33.196217,275.35907000000003,25.576694,143.462875,18.503176,28.530361,17.120058,47.827106
2010-04-22,34.124657,271.762451,25.625679,143.57124299999998,18.650888000000002,28.728490999999998,17.36355,47.245045000000005
2010-04-23,34.683006,270.734131,25.274639,142.081726,18.689761999999998,28.764516999999998,17.260536,47.148029
2010-04-26,34.512688,264.102264,25.397097,137.23439,18.518726,27.863939000000002,16.904648,44.722713
2010-04-27,33.557342999999996,262.820618,25.184839,138.146088,18.153328,26.954351000000003,16.361456,42.103386
2010-04-28,33.500999,262.885193,25.233822,141.72972099999998,18.083353,27.360294,16.651781,43.170509
2010-04-29,34.402565,264.28109700000005,25.307299,144.645401,18.262167,28.244333,17.138784,44.237644
2010-04-30,33.435684,261.151459,24.931760999999998,131.069077,17.756828,27.261055,16.698612,42.394421
2010-05-03,34.109303000000004,263.585632,25.193005,134.950592,18.083353,27.450487,16.914020999999998,42.782471
2010-05-04,33.127056,251.54892,24.597054,134.905441,17.53915,26.602534999999996,16.44574,41.327282000000004
2010-05-05,32.782565999999996,253.232971,24.368482999999998,133.768082,17.357504000000002,26.422121,16.417645999999998,40.551182
2010-05-06,31.53525,247.72380099999998,23.658241,128.469406,16.840773000000002,24.933670000000003,15.246964000000002,39.193012
2010-05-07,30.204687,244.976669,23.029636,129.074142,16.684185,25.032906,15.153310000000001,38.804970000000004
2010-05-10,32.526443,259.13955699999997,23.625586,129.832397,17.655016,26.03422,16.202242000000002,40.939240000000005
2010-05-11,32.850441,252.880264,23.576603,128.153427,17.44363,25.601221,16.071119,40.454163
2010-05-12,33.563744,251.062088,24.03377,132.874435,18.077801,25.078008999999998,15.986835000000001,40.551182
2010-05-13,33.086067,253.789352,23.870493,130.572586,17.615875,24.915634,15.799529000000001,39.678082
2010-05-14,32.504669,252.12516800000003,23.617422,129.29078700000002,17.138287,24.428507,15.30316,38.610935
2010-05-17,32.555901,252.34375,23.625586,128.758179,17.240067,24.45557,15.312523,37.446789
2010-05-18,32.317703,247.574768,23.453379,123.99211100000001,16.778137,24.112776,14.937902,36.185619
2010-05-19,31.802902000000003,245.61749300000002,23.158163000000002,126.465378,16.911232000000002,24.392422,15.275062,36.96172
2010-05-20,30.448002000000002,235.970245,22.231506,122.85469099999999,16.277065,23.129498,14.329145,35.215503999999996
2010-05-21,31.031966999999998,234.499802,22.010089999999998,126.934799,16.371016,24.45557,14.975367000000002,36.37965
2010-05-24,31.600563,237.0383,21.542664000000002,123.38728300000001,16.183111,23.228731,14.422804999999999,36.670689
2010-05-25,31.403349,236.993591,21.378649,128.686005,16.324043,23.553484,14.507092000000002,36.670689
2010-05-26,31.261191999999998,236.198761,20.509404999999997,126.64594299999999,16.206602,23.932364,14.48836,37.446789
2010-05-27,32.444492,243.645325,21.321251,131.170654,17.03651,24.951717000000002,15.153310000000001,38.998981
2010-05-28,32.896545,241.24592599999997,21.157239999999998,130.546188,16.770309,24.45557,14.741228,38.416908
2010-06-01,33.402393,239.626465,21.231052,128.374359,16.582407,23.57152,14.460266,37.349777
2010-06-02,33.801941,245.090927,21.698470999999998,131.062088,17.075654999999998,24.518717000000002,14.891356,38.028866
2010-06-03,33.695648,251.16639700000002,22.026493,130.347107,17.146117999999998,24.221027,14.816382,38.416908
2010-06-04,32.778725,247.748627,21.149036,128.727341,16.402332,23.445234,14.385292999999999,36.767696
2010-06-07,32.135853000000004,241.191284,20.739014,125.49665800000001,15.901257999999999,22.813772,13.897972,35.312511
2010-06-08,31.929679999999998,240.823669,20.59141,124.682259,15.799479000000002,23.084394,14.36655,36.088612
2010-06-09,31.144659000000004,235.478439,20.328995000000003,123.795395,15.603748000000001,22.669434,14.066660999999998,37.543789000000004
2010-06-10,32.080795,241.931473,20.501205,121.053444,16.089163,23.084394,14.488377999999999,37.834839
2010-06-11,32.46497,242.671661,21.042435,122.74568899999998,16.159628,23.454248,14.619582999999999,37.640812
2010-06-14,32.563587,240.03381299999998,20.91123,120.754807,16.355362,22.849852,14.441524,37.640812
2010-06-15,33.256409000000005,247.38598599999997,21.796885999999997,123.88588,16.817284,23.409149,14.807011,38.707954
2010-06-16,34.224537,249.015396,21.583668,124.030693,16.825115,23.246778,14.87261,38.707954
2010-06-17,34.816196000000005,248.42424,21.624666,124.265953,16.8486,22.840832000000002,14.825752,38.416908
2010-06-18,35.097935,248.39939900000002,21.68207,125.044197,16.754652,23.183626,14.825752,38.90197
2010-06-21,34.598488,242.70146200000002,21.280245,124.646019,16.590232999999998,23.102438,14.797638000000001,38.998981
2010-06-22,35.069748,241.553925,21.132639,121.976463,16.425825,22.714542,14.60084,38.222878
2010-06-23,34.700935,239.46749900000003,20.755417,122.229904,16.292725,22.579233,14.460267000000002,37.737827
2010-06-24,34.44865,236.01495400000002,20.501205,122.14841499999999,15.909088,21.884623,14.076034,36.670689
2010-06-25,34.154114,234.812775,20.115782,126.38349199999999,15.682039000000001,22.561184,14.450895000000001,38.222878
2010-06-28,34.359016,234.51470899999998,19.935369,123.66868600000001,15.940407,22.119162,14.282206,38.804970000000004
2010-06-29,32.805626000000004,225.662277,19.115318,121.04438,15.494142000000002,21.153929,13.65431,36.185619
2010-06-30,32.211422,221.03736899999998,18.869308,118.79106100000001,15.227945000000002,20.937428,13.466887,36.476662
2010-07-01,31.820827,218.32501200000002,18.992314999999998,118.67347,15.071357999999998,20.829179999999997,13.138879000000001,36.670689
2010-07-02,31.623602,216.86450200000002,19.082516000000002,118.61916399999998,15.032214999999999,20.594639,12.970193,36.767696
2010-07-06,31.840040000000002,216.62605299999998,19.533545999999998,119.686981,15.251431,20.72093,13.176368,36.767696
2010-07-07,33.12579,223.64540099999996,19.927166,122.917625,15.768162,21.604976999999998,13.785519,37.834839
2010-07-08,33.051495,226.80485499999998,20.017376000000002,122.58279399999999,15.736848,21.830494,13.926086999999999,38.513923999999996
2010-07-09,33.247437,232.23454300000003,19.902561,124.935608,15.846456,22.281534,14.160376999999999,39.193012
2010-07-12,32.949055,236.377594,20.361794,124.20264399999999,16.104824,22.155248999999998,14.254094,39.872097
2010-07-13,32.245991,243.019394,20.607805,126.917419,16.449312,23.147543,14.685179999999999,41.715324
2010-07-14,32.365097,244.08247400000002,20.862023999999998,125.840538,16.723330999999998,23.039295000000003,14.685179999999999,40.842228000000006
2010-07-15,32.201176000000004,245.41381800000002,20.919426,131.41499299999998,16.840773000000002,23.084394,14.42278,40.357159
2010-07-16,32.002674,228.31999199999998,20.410999,132.274643,16.45714,22.317621,13.101395,37.834839
2010-07-19,31.449453000000002,231.58377099999998,20.68981,131.831253,16.903416,22.353703,12.754647,38.610935
2010-07-20,32.257515000000005,239.23898300000002,20.894827,134.75415,16.950384,22.750626,12.904592999999998,38.707954
2010-07-21,32.55846,237.20719900000003,20.599613,133.016708,16.645044,24.175924,12.520361,38.222878
2010-07-22,33.170601,240.83857700000002,21.190044,132.618484,17.05217,24.166901,12.801505,39.678082
2010-07-23,33.288418,243.446609,21.165442000000002,133.369659,16.981701,24.257109,12.876478,38.998981
2010-07-26,33.203896,242.905136,21.403254999999998,134.111633,16.997362,24.356339000000002,13.260709,40.260151
2010-07-27,33.8186,244.72331200000002,21.452457,133.233902,16.895576000000002,24.356339000000002,13.298194,40.357159
2010-07-28,33.419033,240.610062,21.280245,133.206741,16.699846,24.410567999999998,13.110764000000001,39.678082
2010-07-29,33.05407,240.92799399999998,21.345854,138.075256,16.464973,24.392487,13.14825,39.969116
2010-07-30,32.943928,240.858444,21.165442000000002,136.482605,16.128313000000002,24.392487,13.157623000000001,39.775089
2010-08-02,33.533015999999996,243.620483,21.591869,138.220093,16.558916,25.016083,13.532484,40.648196999999996
2010-08-03,33.543265999999996,243.33235200000001,21.452457,138.627319,16.339699,24.844372,13.438766000000001,40.066132
2010-08-04,33.677727000000004,251.52407799999997,21.099834,141.54122900000002,16.353901,25.187801,13.298194,40.163139
2010-08-05,33.513809,252.408325,20.804617,141.097809,16.306572,25.160688,13.138879000000001,39.775089
2010-08-06,33.307632,248.49379,20.95223,140.428131,16.290789,24.988968,13.082647999999999,39.387028
2010-08-09,33.52021,251.042206,21.001429,140.62721299999998,16.290789,24.808218,13.035793,39.581051
2010-08-10,33.220551,250.227509,20.558605,139.26980600000002,15.636002,24.699766,12.77339,38.804970000000004
2010-08-11,32.039814,244.281189,20.386392999999998,135.061859,15.328332000000001,23.886383,12.361042999999999,37.349777
2010-08-12,32.244713,244.41531400000002,20.082979,135.215683,15.34411,23.606215,12.239212,37.543789000000004
2010-08-13,31.90023,241.60360699999998,20.009172,134.003128,15.107438,23.407389000000002,12.398529,37.640812
2010-08-16,31.713257000000002,241.226059,20.091179,133.71348600000002,15.359884,23.226633,12.361042999999999,37.543789000000004
2010-08-17,32.267765000000004,243.675125,20.371482999999998,134.46463,15.407223000000002,23.678513,12.379786,37.349777
2010-08-18,32.408634,239.517166,20.46217,135.01658600000002,15.454557999999999,23.73274,12.482869,37.446789
2010-08-19,32.000107,232.472992,20.148884,133.071045,14.910212,23.488726,12.201728,36.767696
2010-08-20,31.969376,229.517212,19.975763,134.147888,14.918102,23.425467,12.061154,36.37965
2010-08-23,31.477621000000003,230.535583,20.016981,132.790482,14.752434,23.244715,12.061154,36.37965
2010-08-24,30.725895,224.23655699999998,19.819122,130.265747,14.523653,22.711493,11.845614,35.991592
2010-08-25,31.104952,225.841125,19.868585999999997,130.926315,14.578876999999999,22.684385,11.864355999999999,35.700562
2010-08-26,30.770714,224.032883,19.637745000000002,128.329117,14.342204999999998,22.259611,11.686294,35.506535
2010-08-27,30.942331,227.93252599999997,19.72843,126.46491999999999,14.492097,22.62112,11.845614,36.476662
2010-08-30,31.055016,224.882355,19.489349,123.97921000000001,14.16865,22.078863000000002,11.545719,35.603558
2010-08-31,31.131849,223.555984,19.349201,124.224167,13.939867999999999,22.313847,11.676921,35.991592
2010-09-01,32.057743,228.677673,19.703692999999998,126.773422,14.310652,22.964548,12.38973,37.349777
2010-09-02,32.293372999999995,230.09346000000002,19.736677,126.809708,14.421097,23.208567000000002,12.455385,37.640812
2010-09-03,33.13858,233.630463,20.025225,133.622818,14.539432999999999,24.09425,12.661722,37.931843
2010-09-07,33.015640000000005,230.69952400000003,19.753162,131.73585500000002,14.294873,23.199526000000002,12.38973,37.155746
2010-09-08,33.670033000000004,233.769562,19.72843,133.84967,14.121314000000002,23.470654,12.539796,37.252765999999994
2010-09-09,33.689246999999995,236.55146800000003,19.794388,135.301178,14.200201000000002,24.410567999999998,12.661722,37.931843
2010-09-10,33.732796,236.53158599999998,19.662474,136.435211,14.176535000000001,24.573238,12.70862,37.931843
2010-09-13,34.197655,239.57678199999998,20.70125,140.04591399999998,14.641991,25.09742,13.08378,38.707954
